Nama,IPK,Skor_Psikologi,Finansial,Status
Mahasiswa1121,3.5549923194759088,25,1,Bermasalah
Mahasiswa1122,3.8226059929190135,32,1,Bermasalah
Mahasiswa1123,3.4485104690618025,100,0,Aman
Mahasiswa1124,3.2380642988995123,47,0,Siaga
Mahasiswa1125,2.620967922556087,78,1,Siaga
Mahasiswa1126,2.2034294824365572,1,0,Siaga
Mahasiswa1127,0.34794703964564055,70,1,Bermasalah
Mahasiswa1128,1.6338128522827948,31,0,Siaga
Mahasiswa1129,1.490754068049256,3,0,Siaga
Mahasiswa1130,1.0390151350413048,19,1,Bermasalah
Mahasiswa1131,2.8936804547543398,35,0,Siaga
Mahasiswa1132,1.9835029403150832,31,1,Bermasalah
Mahasiswa1133,0.32418486363059174,27,0,Siaga
Mahasiswa1134,0.8807328077992453,76,1,Bermasalah
Mahasiswa1135,2.7330350546383837,0,0,Siaga
Mahasiswa1136,0.30452343796120074,59,1,Bermasalah
Mahasiswa1137,3.4048276561950748,55,0,Siaga
Mahasiswa1138,1.9805861080558973,34,1,Bermasalah
Mahasiswa1139,1.922346309306592,29,0,Siaga
Mahasiswa1140,2.3696311386380704,53,1,Bermasalah
Mahasiswa1141,3.2987238637005967,35,0,Siaga
Mahasiswa1142,1.3912368316087722,54,1,Bermasalah
Mahasiswa1143,2.7120646102362542,88,0,Siaga
Mahasiswa1144,2.2629278559831643,79,1,Bermasalah
Mahasiswa1145,1.0681130806776853,57,1,Bermasalah
Mahasiswa1146,3.514519945420632,82,1,Aman
Mahasiswa1147,3.1897040864277124,64,1,Siaga
Mahasiswa1148,2.633807338633702,68,0,Aman
Mahasiswa1149,3.4023269163769676,50,0,Siaga
Mahasiswa1150,3.4691768038392095,21,0,Siaga
Mahasiswa1151,2.833451906860139,87,1,Siaga
Mahasiswa1152,3.348053313454688,100,1,Aman
Mahasiswa1153,2.7898858466771346,52,1,Bermasalah
Mahasiswa1154,2.7205630870412016,99,1,Siaga
Mahasiswa1155,2.474445512860737,35,1,Bermasalah
Mahasiswa1156,3.010866558230565,67,0,Siaga
Mahasiswa1157,0.6344204211722948,35,0,Siaga
Mahasiswa1158,3.5234830367957137,51,0,Siaga
Mahasiswa1159,3.487374110980928,52,1,Bermasalah
Mahasiswa1160,0.11698913213823658,81,1,Bermasalah
Mahasiswa1161,3.3032670022590507,49,1,Bermasalah
Mahasiswa1162,0.5154794698937808,79,1,Bermasalah
Mahasiswa1163,1.3404754170365676,40,1,Bermasalah
Mahasiswa1164,2.974033025166431,17,1,Bermasalah
Mahasiswa1165,0.6430395841932328,21,1,Bermasalah
Mahasiswa1166,3.2718680964762488,65,0,Siaga
Mahasiswa1167,3.3285367118309677,20,0,Siaga
Mahasiswa1168,2.029870935043345,99,1,Bermasalah
Mahasiswa1169,0.02554348686733432,43,1,Bermasalah
Mahasiswa1170,1.1481525326996511,46,1,Bermasalah
Mahasiswa1171,2.467707673502969,38,0,Siaga
Mahasiswa1172,3.924744712109694,28,0,Siaga
Mahasiswa1173,2.5272541080666735,53,1,Bermasalah
Mahasiswa1174,1.0392143242566392,89,0,Siaga
Mahasiswa1175,2.5360228123984454,84,0,Siaga
Mahasiswa1176,2.159941518863422,16,0,Siaga
Mahasiswa1177,3.1193815806045744,79,1,Aman
Mahasiswa1178,0.42792255530783363,59,0,Siaga
Mahasiswa1179,3.044111610008112,30,0,Siaga
Mahasiswa1180,2.165066314704441,72,1,Bermasalah
Mahasiswa1181,3.8519680154359786,94,1,Aman
Mahasiswa1182,1.3674886641547443,77,0,Siaga
Mahasiswa1183,2.5304875725357925,48,1,Bermasalah
Mahasiswa1184,3.72811242204007,100,0,Aman
Mahasiswa1185,0.410038911962717,1,0,Siaga
Mahasiswa1186,3.7489139489458045,47,1,Bermasalah
Mahasiswa1187,2.7515428892032534,13,1,Bermasalah
Mahasiswa1188,0.2713482364206876,58,0,Siaga
Mahasiswa1189,1.203854267787265,96,1,Bermasalah
Mahasiswa1190,2.8326883545811263,98,1,Siaga
Mahasiswa1191,0.2694024058750868,57,0,Siaga
Mahasiswa1192,2.328681840705093,57,0,Siaga
Mahasiswa1193,1.383532227811827,50,0,Siaga
Mahasiswa1194,2.4836620710699084,83,0,Siaga
Mahasiswa1195,0.1829681352500514,1,0,Siaga
Mahasiswa1196,3.486147224609505,40,0,Siaga
Mahasiswa1197,3.8939558767095876,82,1,Aman
Mahasiswa1198,3.875511421142766,100,1,Aman
Mahasiswa1199,2.998607326971699,81,0,Siaga
Mahasiswa1200,0.5203449605225279,15,1,Bermasalah
Mahasiswa1201,3.0330527837160903,3,1,Bermasalah
Mahasiswa1202,0.09834766583520604,11,0,Siaga
Mahasiswa1203,0.08849420611598902,28,1,Bermasalah
Mahasiswa1204,1.294440876598165,6,1,Bermasalah
Mahasiswa1205,1.954572761618663,13,0,Siaga
Mahasiswa1206,3.081629671231173,11,1,Bermasalah
Mahasiswa1207,2.7331815064260208,98,1,Siaga
Mahasiswa1208,1.7836108255069933,4,0,Siaga
Mahasiswa1209,1.0945066651266635,80,1,Bermasalah
Mahasiswa1210,3.9884980006308446,31,1,Bermasalah
Mahasiswa1211,1.7047252089438918,73,1,Bermasalah
Mahasiswa1212,1.805548097318702,42,0,Siaga
Mahasiswa1213,0.6544952847666767,80,0,Siaga
Mahasiswa1214,3.1792381949997175,68,1,Siaga
Mahasiswa1215,2.7747289031259545,44,1,Bermasalah
Mahasiswa1216,0.8830784511550416,8,0,Siaga
Mahasiswa1217,0.3295241824633708,48,0,Siaga
Mahasiswa1218,2.7219972082988524,32,1,Bermasalah
Mahasiswa1219,2.618044857124541,99,0,Siaga
Mahasiswa1220,1.0930381079928373,99,1,Bermasalah
Mahasiswa1221,3.8034542490016414,17,1,Bermasalah
Mahasiswa1222,0.6042315671236009,8,0,Siaga
Mahasiswa1223,1.7293392041704077,61,0,Siaga
Mahasiswa1224,3.7744636806703955,56,1,Siaga
Mahasiswa1225,1.6789092677044892,28,1,Bermasalah
Mahasiswa1226,2.554103790656342,77,0,Siaga
Mahasiswa1227,1.590377591851177,24,1,Bermasalah
Mahasiswa1228,1.0968608093946801,14,0,Siaga
Mahasiswa1229,3.935910591839313,5,0,Siaga
Mahasiswa1230,1.637336025260172,41,0,Siaga
Mahasiswa1231,3.5763968147165377,28,0,Siaga
Mahasiswa1232,0.9198184235643447,78,0,Siaga
Mahasiswa1233,0.8524188161003332,92,1,Bermasalah
Mahasiswa1234,0.12453633153804544,3,0,Siaga
Mahasiswa1235,2.60666730150354,81,0,Siaga
Mahasiswa1236,1.4741053748950446,56,0,Siaga
Mahasiswa1237,3.457432999358548,48,0,Siaga
Mahasiswa1238,1.8928396267662286,43,0,Siaga
Mahasiswa1239,3.872773711658887,79,0,Aman
Mahasiswa1240,0.7421020628124846,74,0,Siaga
Mahasiswa1241,3.474492671822443,13,1,Bermasalah
Mahasiswa1242,3.106387411166967,2,1,Bermasalah
Mahasiswa1243,3.083687378576208,61,1,Siaga
Mahasiswa1244,3.3791329124675507,63,1,Siaga
Mahasiswa1245,3.0440959637719955,44,0,Siaga
Mahasiswa1246,2.5048812865256616,81,1,Siaga
Mahasiswa1247,0.5249795107295503,57,0,Siaga
Mahasiswa1248,0.13010471796500767,19,1,Bermasalah
Mahasiswa1249,3.6833913912627474,57,1,Siaga
Mahasiswa1250,2.466601258082952,88,0,Siaga
Mahasiswa1251,3.1861491639047053,56,0,Siaga
Mahasiswa1252,1.9260894060502003,76,1,Bermasalah
Mahasiswa1253,0.4692327558495779,67,1,Bermasalah
Mahasiswa1254,0.5007431688102018,77,1,Bermasalah
Mahasiswa1255,2.7422611489158855,96,1,Siaga
Mahasiswa1256,1.7212235795978508,91,0,Siaga
Mahasiswa1257,0.8020989068013469,51,1,Bermasalah
Mahasiswa1258,1.9663781869657475,36,1,Bermasalah
Mahasiswa1259,0.25683574830053635,7,1,Bermasalah
Mahasiswa1260,2.327885607657595,43,1,Bermasalah
Mahasiswa1261,1.0759736177403907,97,1,Bermasalah
Mahasiswa1262,3.1902364025487526,4,0,Siaga
Mahasiswa1263,1.241447835694295,68,0,Siaga
Mahasiswa1264,1.8208805963272048,30,0,Siaga
Mahasiswa1265,0.04648215963240254,44,0,Siaga
Mahasiswa1266,0.2897875511782355,8,0,Siaga
Mahasiswa1267,1.5699742256267393,31,1,Bermasalah
Mahasiswa1268,1.919755338868494,32,0,Siaga
Mahasiswa1269,2.400082192477215,66,0,Siaga
Mahasiswa1270,1.166650314837213,29,1,Bermasalah
Mahasiswa1271,2.77992754450617,75,0,Siaga
Mahasiswa1272,3.4404895887568183,28,0,Siaga
Mahasiswa1273,3.1194039555733992,2,0,Siaga
Mahasiswa1274,0.15847530139342858,89,0,Siaga
Mahasiswa1275,1.9220277890313158,56,1,Bermasalah
Mahasiswa1276,0.4197207136726995,29,1,Bermasalah
Mahasiswa1277,0.9681800634501099,8,0,Siaga
Mahasiswa1278,3.946650373068586,25,1,Bermasalah
Mahasiswa1279,0.5699821716060529,1,0,Siaga
Mahasiswa1280,1.9955526138054243,61,1,Bermasalah
Mahasiswa1281,2.4726229372724764,2,1,Bermasalah
Mahasiswa1282,2.809859882176416,45,1,Bermasalah
Mahasiswa1283,2.2385947339476564,67,1,Bermasalah
Mahasiswa1284,0.03908338967673464,24,1,Bermasalah
Mahasiswa1285,1.3058452329759676,50,1,Bermasalah
Mahasiswa1286,2.0708465735388457,12,1,Bermasalah
Mahasiswa1287,0.3514659965793334,43,1,Bermasalah
Mahasiswa1288,1.402507724836723,34,1,Bermasalah
Mahasiswa1289,0.13281243516546626,54,1,Bermasalah
Mahasiswa1290,0.314313988620083,86,1,Bermasalah
Mahasiswa1291,1.5876931048063843,8,0,Siaga
Mahasiswa1292,0.5308630161722414,1,1,Bermasalah
Mahasiswa1293,2.2701633930462326,60,0,Siaga
Mahasiswa1294,2.757859876549063,40,1,Bermasalah
Mahasiswa1295,3.2023467964363315,43,0,Siaga
Mahasiswa1296,0.8006009769792404,63,0,Siaga
Mahasiswa1297,0.669930329036279,30,0,Siaga
Mahasiswa1298,0.418271361337601,46,1,Bermasalah
Mahasiswa1299,2.545720998174547,1,1,Bermasalah
Mahasiswa1300,2.8259029059476046,95,1,Siaga
Mahasiswa1301,0.12634457930256815,81,1,Bermasalah
Mahasiswa1302,3.7448489849747593,76,0,Aman
Mahasiswa1303,0.20788513460588964,68,1,Bermasalah
Mahasiswa1304,2.165185341204282,57,1,Bermasalah
Mahasiswa1305,2.8362420778036657,43,1,Bermasalah
Mahasiswa1306,3.4838764949843424,73,1,Aman
Mahasiswa1307,2.856347728529711,55,1,Siaga
Mahasiswa1308,3.2069123322791673,42,1,Bermasalah
Mahasiswa1309,1.3578007701712242,88,1,Bermasalah
Mahasiswa1310,3.259300454986049,33,1,Bermasalah
Mahasiswa1311,0.32045938553870057,100,0,Siaga
Mahasiswa1312,3.5792666242421105,29,0,Siaga
Mahasiswa1313,2.190369504614945,70,1,Bermasalah
Mahasiswa1314,3.269191079849975,69,1,Siaga
Mahasiswa1315,1.8092731380732006,54,1,Bermasalah
Mahasiswa1316,2.5743107807861,66,1,Siaga
Mahasiswa1317,2.105610643744453,12,0,Siaga
Mahasiswa1318,2.9263580870213275,2,0,Siaga
Mahasiswa1319,0.3265199281223583,25,1,Bermasalah
Mahasiswa1320,0.2414083359622552,56,0,Siaga
Mahasiswa1321,0.9884129360405858,23,0,Siaga
Mahasiswa1322,0.6381787204527534,52,1,Bermasalah
Mahasiswa1323,3.4871342663688067,69,1,Siaga
Mahasiswa1324,0.8768559494321773,42,1,Bermasalah
Mahasiswa1325,3.903461023276525,59,0,Siaga
Mahasiswa1326,1.3475831670844274,57,0,Siaga
Mahasiswa1327,0.7284716627547971,48,1,Bermasalah
Mahasiswa1328,3.1587940285699165,41,1,Bermasalah
Mahasiswa1329,2.6348311020035045,75,0,Siaga
Mahasiswa1330,1.992782865812556,99,0,Siaga
Mahasiswa1331,2.221454203750525,65,1,Bermasalah
Mahasiswa1332,2.8768071130890553,10,0,Siaga
Mahasiswa1333,0.9138189653251949,97,1,Bermasalah
Mahasiswa1334,3.9853356642269677,89,1,Aman
Mahasiswa1335,3.8991726485871325,17,0,Siaga
Mahasiswa1336,2.6013027453877475,84,0,Siaga
Mahasiswa1337,0.7981698037165805,99,0,Siaga
Mahasiswa1338,2.7209129697251653,51,1,Bermasalah
Mahasiswa1339,0.2887936359167034,45,1,Bermasalah
Mahasiswa1340,0.12261000882322426,43,1,Bermasalah
Mahasiswa1341,1.0307315540448547,21,1,Bermasalah
Mahasiswa1342,1.8504918269572652,52,1,Bermasalah
Mahasiswa1343,3.473090021633522,58,1,Siaga
Mahasiswa1344,2.908676279065232,93,0,Siaga
Mahasiswa1345,2.970826084799924,29,1,Bermasalah
Mahasiswa1346,1.7019733377923014,7,1,Bermasalah
Mahasiswa1347,1.3837399701878517,97,1,Bermasalah
Mahasiswa1348,1.4841550519384108,56,1,Bermasalah
Mahasiswa1349,3.9505982549442313,72,0,Aman
Mahasiswa1350,0.16043676564992992,19,1,Bermasalah
Mahasiswa1351,3.4681259844897943,24,0,Siaga
Mahasiswa1352,2.3147016342895737,18,0,Siaga
Mahasiswa1353,1.7544616767583618,4,1,Bermasalah
Mahasiswa1354,2.901030641660546,74,1,Siaga
Mahasiswa1355,1.9466757656988114,78,0,Siaga
Mahasiswa1356,3.4936929523266422,71,0,Aman
Mahasiswa1357,3.602807456045034,82,1,Aman
Mahasiswa1358,1.6868837074938217,86,0,Siaga
Mahasiswa1359,1.1073111889402063,26,1,Bermasalah
Mahasiswa1360,2.369401314373449,39,1,Bermasalah
Mahasiswa1361,3.649453382466764,95,0,Aman
Mahasiswa1362,0.8426487560226663,25,1,Bermasalah
Mahasiswa1363,2.491866334253931,26,1,Bermasalah
Mahasiswa1364,2.526240880370082,61,1,Siaga
Mahasiswa1365,2.932452089661124,82,0,Siaga
Mahasiswa1366,0.5262707405090392,49,0,Siaga
Mahasiswa1367,2.8632998587283542,41,0,Siaga
Mahasiswa1368,3.636130082662564,28,1,Bermasalah
Mahasiswa1369,0.7187324354809679,38,0,Siaga
Mahasiswa1370,0.9501732996955106,59,0,Siaga
Mahasiswa1371,3.8855803761665584,40,0,Siaga
Mahasiswa1372,0.7239078108379591,32,1,Bermasalah
Mahasiswa1373,3.4175403734783165,82,1,Aman
Mahasiswa1374,1.9691114257921392,100,0,Siaga
Mahasiswa1375,0.9889242976127082,82,0,Siaga
Mahasiswa1376,3.4829996050900456,96,0,Aman
Mahasiswa1377,1.781221020010662,15,1,Bermasalah
Mahasiswa1378,2.0592694157187608,22,0,Siaga
Mahasiswa1379,1.4369334775990628,6,1,Bermasalah
Mahasiswa1380,2.3718034057397097,25,1,Bermasalah
Mahasiswa1381,0.6540954903400911,95,1,Bermasalah
Mahasiswa1382,1.5643261466070428,11,0,Siaga
Mahasiswa1383,3.87764928934115,71,0,Aman
Mahasiswa1384,1.0325337308045102,4,1,Bermasalah
Mahasiswa1385,2.626946658165169,91,1,Siaga
Mahasiswa1386,1.3007602568987795,68,1,Bermasalah
Mahasiswa1387,3.0938925027464026,48,1,Bermasalah
Mahasiswa1388,0.5234946428733993,25,0,Siaga
Mahasiswa1389,3.879284180314179,4,0,Siaga
Mahasiswa1390,1.815158165534557,21,1,Bermasalah
Mahasiswa1391,0.9442018533858558,78,1,Bermasalah
Mahasiswa1392,0.29398698932005063,12,1,Bermasalah
Mahasiswa1393,0.679031620350163,27,0,Siaga
Mahasiswa1394,2.0790957942240706,32,1,Bermasalah
Mahasiswa1395,1.3480127057251452,22,0,Siaga
Mahasiswa1396,3.315533463530438,96,1,Aman
Mahasiswa1397,1.7235500946472238,17,0,Siaga
Mahasiswa1398,0.9948570903505196,29,0,Siaga
Mahasiswa1399,2.46857994641612,25,1,Bermasalah
Mahasiswa1400,2.8271088675417833,15,0,Siaga
Mahasiswa1401,0.6681676316037994,76,0,Siaga
Mahasiswa1402,0.6704768651532707,38,0,Siaga
Mahasiswa1403,0.1466857077341719,32,0,Siaga
Mahasiswa1404,2.945608060262562,25,1,Bermasalah
Mahasiswa1405,2.6552181104872203,47,1,Bermasalah
Mahasiswa1406,1.8985235029992555,64,1,Bermasalah
Mahasiswa1407,3.3766817958767885,37,1,Bermasalah
Mahasiswa1408,3.2226806118002127,1,1,Bermasalah
Mahasiswa1409,2.3414174575870086,5,0,Siaga
Mahasiswa1410,3.4730851220530345,45,0,Siaga
Mahasiswa1411,0.823364840147073,49,0,Siaga
Mahasiswa1412,0.4476784775909115,37,0,Siaga
Mahasiswa1413,1.0789984460679585,87,1,Bermasalah
Mahasiswa1414,0.2283474243572594,17,1,Bermasalah
Mahasiswa1415,2.124678112004128,26,0,Siaga
Mahasiswa1416,3.746422769179846,40,1,Bermasalah
Mahasiswa1417,0.1573741626740386,71,0,Siaga
Mahasiswa1418,0.4884396560401072,91,0,Siaga
Mahasiswa1419,1.8087961131337411,73,1,Bermasalah
Mahasiswa1420,3.7355000701116197,16,1,Bermasalah
Mahasiswa1421,1.264624419907002,61,1,Bermasalah
Mahasiswa1422,2.0289392347535697,28,1,Bermasalah
Mahasiswa1423,0.1662914362015684,57,1,Bermasalah
Mahasiswa1424,0.5933728038483554,69,1,Bermasalah
Mahasiswa1425,3.9465204918353876,77,1,Aman
Mahasiswa1426,3.860474785744182,21,0,Siaga
Mahasiswa1427,0.019759923737638463,5,1,Bermasalah
Mahasiswa1428,3.807247141692956,25,0,Siaga
Mahasiswa1429,2.5564797512620014,38,0,Siaga
Mahasiswa1430,3.4716731780800885,11,1,Bermasalah
Mahasiswa1431,1.8189594225354364,98,0,Siaga
Mahasiswa1432,2.062384114317001,13,1,Bermasalah
Mahasiswa1433,1.9553863210276807,21,0,Siaga
Mahasiswa1434,2.6674570301844174,50,0,Siaga
Mahasiswa1435,0.5586050190252516,22,0,Siaga
Mahasiswa1436,0.11989435949071181,47,1,Bermasalah
Mahasiswa1437,1.2317197663647637,70,0,Siaga
Mahasiswa1438,2.818723050946587,49,0,Siaga
Mahasiswa1439,0.8074138084917934,88,0,Siaga
Mahasiswa1440,2.6937297332996692,12,1,Bermasalah
Mahasiswa1441,3.8796481844290818,84,0,Aman
Mahasiswa1442,0.37560286315767355,9,1,Bermasalah
Mahasiswa1443,2.690408472900505,54,0,Siaga
Mahasiswa1444,1.7750008772182846,8,0,Siaga
Mahasiswa1445,3.4725690175100214,78,0,Aman
Mahasiswa1446,0.7085991577895436,51,1,Bermasalah
Mahasiswa1447,2.770503808904658,1,0,Siaga
Mahasiswa1448,3.352461158592441,24,0,Siaga
Mahasiswa1449,3.778456877896093,12,0,Siaga
Mahasiswa1450,2.7329921131585833,97,0,Siaga
Mahasiswa1451,1.9886990560337092,50,1,Bermasalah
Mahasiswa1452,2.4713889608048554,57,0,Siaga
Mahasiswa1453,3.475619937914873,33,0,Siaga
Mahasiswa1454,2.2824389865553187,34,0,Siaga
Mahasiswa1455,0.12154823878734744,2,0,Siaga
Mahasiswa1456,3.723794782027911,58,1,Siaga
Mahasiswa1457,2.7581070041262445,69,0,Aman
Mahasiswa1458,2.706053543108986,47,0,Siaga
Mahasiswa1459,0.8627006095908687,63,1,Bermasalah
Mahasiswa1460,2.635541880930629,18,0,Siaga
Mahasiswa1461,1.575457622616634,66,0,Siaga
Mahasiswa1462,2.6049319081659683,81,0,Siaga
Mahasiswa1463,0.4263721212319629,72,1,Bermasalah
Mahasiswa1464,2.631381218412144,75,0,Siaga
Mahasiswa1465,3.9976549030826662,4,1,Bermasalah
Mahasiswa1466,0.1928481554422241,66,1,Bermasalah
Mahasiswa1467,3.908696736885269,10,1,Bermasalah
Mahasiswa1468,1.6276318428914824,93,1,Bermasalah
Mahasiswa1469,3.4830138013490366,67,1,Siaga
Mahasiswa1470,3.129541936233094,68,1,Siaga
Mahasiswa1471,2.268065043946671,0,1,Bermasalah
Mahasiswa1472,2.953796837005306,90,0,Siaga
Mahasiswa1473,3.5140622452053916,91,0,Aman
Mahasiswa1474,1.616561286604132,62,1,Bermasalah
Mahasiswa1475,1.3081326462529548,28,1,Bermasalah
Mahasiswa1476,2.670373542254339,81,1,Siaga
Mahasiswa1477,3.2313837677650343,11,1,Bermasalah
Mahasiswa1478,3.049140539106463,76,1,Aman
Mahasiswa1479,3.191254595434538,40,1,Bermasalah
Mahasiswa1480,1.742333259251732,1,0,Siaga
Mahasiswa1481,3.2713368647000864,36,0,Siaga
Mahasiswa1482,0.48083622148243377,44,1,Bermasalah
Mahasiswa1483,2.177956391843398,79,1,Bermasalah
Mahasiswa1484,0.023034641992486282,47,1,Bermasalah
Mahasiswa1485,1.2983433196010812,23,0,Siaga
Mahasiswa1486,1.4658461394855915,98,1,Bermasalah
Mahasiswa1487,1.5846907664370216,21,0,Siaga
Mahasiswa1488,2.7818688267594487,99,0,Siaga
Mahasiswa1489,1.554232405081383,10,0,Siaga
Mahasiswa1490,1.7947744904901226,57,1,Bermasalah
Mahasiswa1491,0.9501765234973099,45,1,Bermasalah
Mahasiswa1492,1.4930071665173603,28,0,Siaga
Mahasiswa1493,0.9090785090526059,34,0,Siaga
Mahasiswa1494,0.29278369507377455,14,0,Siaga
Mahasiswa1495,2.4137943735255116,59,0,Siaga
Mahasiswa1496,2.672851194220065,94,1,Siaga
Mahasiswa1497,2.477961384038458,41,0,Siaga
Mahasiswa1498,1.8539761752022894,42,1,Bermasalah
Mahasiswa1499,1.5191431207169193,79,0,Siaga
Mahasiswa1500,3.453334598287301,73,1,Aman
Mahasiswa1501,2.076327140544872,48,0,Siaga
Mahasiswa1502,1.9167275105189239,63,1,Bermasalah
Mahasiswa1503,0.10256826322574275,31,1,Bermasalah
Mahasiswa1504,1.3649913105046254,63,1,Bermasalah
Mahasiswa1505,1.5207824751434282,1,0,Siaga
Mahasiswa1506,1.595291123587602,23,1,Bermasalah
Mahasiswa1507,2.320689476909329,86,0,Siaga
Mahasiswa1508,2.134410186907514,65,1,Bermasalah
Mahasiswa1509,2.4316203711737785,37,1,Bermasalah
Mahasiswa1510,3.059533046168513,30,0,Siaga
Mahasiswa1511,3.251942954864374,25,1,Bermasalah
Mahasiswa1512,2.8724923049059776,28,1,Bermasalah
Mahasiswa1513,3.8220947838197388,66,0,Siaga
Mahasiswa1514,0.07293033070544652,77,1,Bermasalah
Mahasiswa1515,0.7831119427341844,24,1,Bermasalah
Mahasiswa1516,0.03025149991256848,47,1,Bermasalah
Mahasiswa1517,2.589898856618412,64,1,Siaga
Mahasiswa1518,3.5921221957999476,52,0,Siaga
Mahasiswa1519,0.9739291863051971,66,1,Bermasalah
Mahasiswa1520,3.7081381791852266,89,1,Aman
Mahasiswa1521,0.2410695611582434,17,1,Bermasalah
Mahasiswa1522,3.737744107222057,8,1,Bermasalah
Mahasiswa1523,1.4064907489585377,37,1,Bermasalah
Mahasiswa1524,0.40568331379686606,86,1,Bermasalah
Mahasiswa1525,1.9434870367453025,20,1,Bermasalah
Mahasiswa1526,1.0271062708820318,64,1,Bermasalah
Mahasiswa1527,1.1394916078476913,20,0,Siaga
Mahasiswa1528,1.2291598597051463,26,0,Siaga
Mahasiswa1529,3.2121035913306537,69,0,Siaga
Mahasiswa1530,2.156645106701018,43,0,Siaga
Mahasiswa1531,1.2452307966240146,99,1,Bermasalah
Mahasiswa1532,2.4413351332436735,27,1,Bermasalah
Mahasiswa1533,2.8646026968927742,44,0,Siaga
Mahasiswa1534,1.090496002934135,16,0,Siaga
Mahasiswa1535,1.654196406101406,39,0,Siaga
Mahasiswa1536,0.4875443733477902,2,1,Bermasalah
Mahasiswa1537,0.7245973981387213,75,1,Bermasalah
Mahasiswa1538,2.7244714158599312,75,0,Siaga
Mahasiswa1539,0.7257533907825078,65,0,Siaga
Mahasiswa1540,2.1006535346682407,45,0,Siaga
Mahasiswa1541,2.8361850468897307,85,0,Siaga
Mahasiswa1542,0.42750769237897535,86,0,Siaga
Mahasiswa1543,2.269248878515614,29,1,Bermasalah
Mahasiswa1544,1.026251134805455,68,0,Siaga
Mahasiswa1545,3.851707500950319,8,1,Bermasalah
Mahasiswa1546,1.934182586879699,84,0,Siaga
Mahasiswa1547,3.2239701991006324,10,0,Siaga
Mahasiswa1548,2.200906168625047,68,1,Bermasalah
Mahasiswa1549,0.17365013141927665,98,0,Siaga
Mahasiswa1550,2.5326055023760894,90,1,Siaga
Mahasiswa1551,3.805613368826628,65,1,Siaga
Mahasiswa1552,2.4064472805853248,87,0,Siaga
Mahasiswa1553,3.276755437707161,30,0,Siaga
Mahasiswa1554,3.536825853393631,32,1,Bermasalah
Mahasiswa1555,0.9123190877957299,38,1,Bermasalah
Mahasiswa1556,0.8481793596329066,93,0,Siaga
Mahasiswa1557,2.443923955403967,45,1,Bermasalah
Mahasiswa1558,1.6441138792268188,36,0,Siaga
Mahasiswa1559,3.3594452114668814,91,1,Aman
Mahasiswa1560,3.6000924935920446,59,0,Siaga
Mahasiswa1561,1.4136855172108724,30,1,Bermasalah
Mahasiswa1562,0.9474822358979282,10,1,Bermasalah
Mahasiswa1563,3.1221020609754473,86,0,Aman
Mahasiswa1564,1.0992241421925444,1,1,Bermasalah
Mahasiswa1565,3.2904572740547136,26,1,Bermasalah
Mahasiswa1566,1.6949530145950513,98,1,Bermasalah
Mahasiswa1567,2.670199597165882,1,1,Bermasalah
Mahasiswa1568,0.3821412553386727,100,1,Bermasalah
Mahasiswa1569,2.495437298706292,20,1,Bermasalah
Mahasiswa1570,1.8070707149489165,57,1,Bermasalah
Mahasiswa1571,2.3464338527018964,4,0,Siaga
Mahasiswa1572,0.6720568309794537,51,1,Bermasalah
Mahasiswa1573,2.9474949797767285,44,1,Bermasalah
Mahasiswa1574,3.451188310172914,84,0,Aman
Mahasiswa1575,0.8669592003631026,92,1,Bermasalah
Mahasiswa1576,0.3828582220806469,19,1,Bermasalah
Mahasiswa1577,0.09455434418534558,60,0,Siaga
Mahasiswa1578,2.567886001773064,37,1,Bermasalah
Mahasiswa1579,2.428376144355123,19,1,Bermasalah
Mahasiswa1580,2.18678965085628,24,0,Siaga
Mahasiswa1581,0.9277883844639017,1,0,Siaga
Mahasiswa1582,1.5636239836220587,31,1,Bermasalah
Mahasiswa1583,2.377905340744692,25,1,Bermasalah
Mahasiswa1584,1.9870674354366775,69,0,Siaga
Mahasiswa1585,3.951142080859549,40,1,Bermasalah
Mahasiswa1586,0.5457590102269325,66,0,Siaga
Mahasiswa1587,2.780578216190375,96,0,Siaga
Mahasiswa1588,1.6172750724171685,0,0,Siaga
Mahasiswa1589,1.712798459702459,50,1,Bermasalah
Mahasiswa1590,2.870391062632705,4,0,Siaga
Mahasiswa1591,2.7697446052974786,12,0,Siaga
Mahasiswa1592,3.9650239748087532,18,0,Siaga
Mahasiswa1593,0.5135771578165009,11,1,Bermasalah
Mahasiswa1594,0.41643859753666534,47,1,Bermasalah
Mahasiswa1595,2.8973552685149646,24,1,Bermasalah
Mahasiswa1596,2.3135476680256364,56,0,Siaga
Mahasiswa1597,1.0966426662392235,34,1,Bermasalah
Mahasiswa1598,0.3176774759559464,75,1,Bermasalah
Mahasiswa1599,0.34263299838572214,93,0,Siaga
Mahasiswa1600,3.576763498656473,4,0,Siaga
Mahasiswa1601,0.7674692988749716,97,1,Bermasalah
Mahasiswa1602,1.293486248462083,21,1,Bermasalah
Mahasiswa1603,0.9066256089079521,76,0,Siaga
Mahasiswa1604,1.4199852233277492,56,1,Bermasalah
Mahasiswa1605,0.27769537098437347,46,0,Siaga
Mahasiswa1606,2.0762391636330815,53,0,Siaga
Mahasiswa1607,0.2704502543688596,2,1,Bermasalah
Mahasiswa1608,3.2014260312894463,52,1,Bermasalah
Mahasiswa1609,0.9348483276417321,83,1,Bermasalah
