Nama,IPK,Skor_Psikologi,Finansial,Status
Mahasiswa1336,3.2940347792392304,62,1,Siaga
Mahasiswa1337,2.424973653429561,84,1,Bermasalah
Mahasiswa1338,3.2538762137277066,88,1,Aman
Mahasiswa1339,2.203882255298076,94,1,Bermasalah
Mahasiswa1340,1.9999838151640128,95,1,Bermasalah
Mahasiswa1341,2.4829038095826332,74,1,Bermasalah
Mahasiswa1342,2.949019086269231,82,1,Siaga
Mahasiswa1343,3.746852832969846,100,1,Aman
Mahasiswa1344,3.4567361414341753,87,1,Aman
Mahasiswa1345,3.4103503602022864,78,1,Aman
Mahasiswa1346,2.8210317277762313,64,1,Siaga
Mahasiswa1347,2.6920883441776295,84,0,Siaga
Mahasiswa1348,2.6045690026524966,97,1,Siaga
Mahasiswa1349,3.929045830840778,59,0,Siaga
Mahasiswa1350,2.1189863707282495,101,1,Bermasalah
Mahasiswa1351,3.606319331860363,62,0,Bermasalah
Mahasiswa1352,3.273008982304211,88,0,Aman
Mahasiswa1353,3.0041921646391656,74,0,Aman
Mahasiswa1354,3.3260002632342642,72,1,Aman
Mahasiswa1355,3.10909984615442,54,1,Bermasalah
Mahasiswa1356,3.7324883172921073,55,1,Aman
Mahasiswa1357,3.8432551839382225,65,1,Siaga
Mahasiswa1358,2.793776748534086,55,0,Aman
Mahasiswa1359,2.6459600771927794,64,1,Siaga
Mahasiswa1360,3.225310059071591,69,1,Siaga
Mahasiswa1361,3.7433113655736214,78,1,Aman
Mahasiswa1362,2.3048041780148045,93,1,Aman
Mahasiswa1363,3.0999029236060434,82,1,Aman
Mahasiswa1364,3.281914617828317,77,1,Aman
Mahasiswa1365,3.5234731860085358,77,1,Aman
Mahasiswa1366,2.328231938132464,68,1,Bermasalah
Mahasiswa1367,3.419851819903439,101,0,Aman
Mahasiswa1368,3.7023653957648457,84,0,Aman
Mahasiswa1369,2.2911587379381055,78,1,Bermasalah
Mahasiswa1370,2.5903215137439477,85,1,Siaga
Mahasiswa1371,3.894327331623271,93,1,Aman
Mahasiswa1372,2.3762956684871273,82,1,Bermasalah
Mahasiswa1373,3.6012051383816694,68,0,Siaga
Mahasiswa1374,3.018214017441973,81,0,Aman
Mahasiswa1375,2.4486936926384466,71,1,Aman
Mahasiswa1376,3.8461710739225987,84,0,Aman
Mahasiswa1377,2.9679662806260123,98,0,Siaga
Mahasiswa1378,2.9800641132018906,63,1,Bermasalah
Mahasiswa1379,2.705800336064765,70,1,Siaga
Mahasiswa1380,3.1307900788657923,57,1,Siaga
Mahasiswa1381,2.1851044255155445,73,0,Siaga
Mahasiswa1382,2.6964188303487995,82,0,Siaga
Mahasiswa1383,3.958646377442657,55,1,Siaga
Mahasiswa1384,2.5487928152252133,56,1,Siaga
Mahasiswa1385,3.3283281194418484,59,0,Siaga
Mahasiswa1386,2.6202068230535263,92,0,Siaga
Mahasiswa1387,3.6402529119453,78,1,Aman
Mahasiswa1388,2.268101511892793,60,0,Siaga
Mahasiswa1389,4.009967472966684,91,1,Siaga
Mahasiswa1390,2.7302015695470265,73,1,Siaga
Mahasiswa1391,2.079860901531094,53,0,Siaga
Mahasiswa1392,2.175372297443833,74,0,Siaga
Mahasiswa1393,2.1970392448029323,67,0,Siaga
Mahasiswa1394,3.0183027268407296,59,1,Siaga
Mahasiswa1395,2.643796648760112,80,1,Siaga
Mahasiswa1396,3.8165067920067726,81,1,Aman
Mahasiswa1397,2.9017747026179723,96,1,Siaga
Mahasiswa1398,2.514014447855127,69,1,Siaga
Mahasiswa1399,3.317989088671428,82,1,Aman
Mahasiswa1400,3.4504041924547955,91,0,Aman
Mahasiswa1401,2.288316116503056,70,1,Bermasalah
Mahasiswa1402,2.4423860256020915,97,1,Bermasalah
Mahasiswa1403,1.9623678410782583,79,1,Siaga
Mahasiswa1404,3.5051287488846374,77,1,Aman
Mahasiswa1405,3.1728520758299794,67,0,Siaga
Mahasiswa1406,2.9696561372512273,65,1,Siaga
Mahasiswa1407,3.707639862115687,89,0,Aman
Mahasiswa1408,3.7789858020915728,81,0,Aman
Mahasiswa1409,3.014211339449326,74,1,Aman
Mahasiswa1410,3.676453843441136,97,1,Aman
Mahasiswa1411,2.493950662730951,51,0,Siaga
Mahasiswa1412,2.2573709644351867,98,0,Siaga
Mahasiswa1413,2.5575297281677294,87,1,Siaga
Mahasiswa1414,2.018560141882776,46,0,Siaga
Mahasiswa1415,3.003257221192921,100,1,Aman
Mahasiswa1416,3.9977154854122485,56,1,Bermasalah
Mahasiswa1417,2.0735361619616266,98,0,Siaga
Mahasiswa1418,2.281755797634501,99,1,Bermasalah
Mahasiswa1419,2.892879223689223,82,1,Siaga
Mahasiswa1420,3.749441483530833,90,1,Aman
Mahasiswa1421,2.7256932525610007,72,0,Siaga
Mahasiswa1422,3.0647928558300346,69,0,Bermasalah
Mahasiswa1423,2.313709401837503,70,0,Siaga
Mahasiswa1424,2.1951282639591234,90,1,Bermasalah
Mahasiswa1425,4.055517538037742,59,0,Siaga
Mahasiswa1426,3.799082996268391,75,0,Bermasalah
Mahasiswa1427,2.025614618636127,59,0,Siaga
Mahasiswa1428,4.001274229752795,64,1,Siaga
Mahasiswa1429,3.071026364021352,76,1,Aman
Mahasiswa1430,3.7153433416158834,54,0,Siaga
Mahasiswa1431,2.853158737863456,61,0,Aman
Mahasiswa1432,2.960996327328988,73,0,Siaga
Mahasiswa1433,3.0162144257397756,53,1,Bermasalah
Mahasiswa1434,3.445797085734468,72,0,Aman
Mahasiswa1435,2.2659746379897103,93,1,Bermasalah
Mahasiswa1436,2.0804958225013577,64,1,Bermasalah
Mahasiswa1437,2.6272907584883067,78,1,Siaga
Mahasiswa1438,3.4095418761089347,61,0,Siaga
Mahasiswa1439,2.2947726404746858,72,0,Siaga
Mahasiswa1440,3.457709326822124,101,1,Aman
Mahasiswa1441,3.9693436290304245,68,1,Siaga
Mahasiswa1442,2.227289580579095,100,1,Bermasalah
Mahasiswa1443,3.2645532735476945,58,1,Siaga
Mahasiswa1444,2.841578398810218,90,0,Siaga
Mahasiswa1445,3.718671088983933,103,0,Aman
Mahasiswa1446,2.2008871095498868,75,1,Bermasalah
Mahasiswa1447,3.2164484719325612,63,1,Siaga
Mahasiswa1448,3.6161557862323632,75,1,Siaga
Mahasiswa1449,3.9414805155922856,93,0,Aman
Mahasiswa1450,3.3011823175862975,56,1,Siaga
Mahasiswa1451,2.8924690082577835,60,0,Aman
Mahasiswa1452,3.1542259150786607,62,1,Siaga
Mahasiswa1453,3.6922757266429054,53,0,Siaga
Mahasiswa1454,3.105833596995649,75,0,Aman
Mahasiswa1455,2.2773262646143295,58,1,Bermasalah
Mahasiswa1456,3.967359453862687,83,0,Aman
Mahasiswa1457,3.4815309132912953,101,0,Aman
Mahasiswa1458,3.469884807981831,82,0,Aman
Mahasiswa1459,2.3314682178620294,85,0,Siaga
Mahasiswa1460,3.1955344789665903,89,1,Aman
Mahasiswa1461,2.6770417821549115,52,1,Bermasalah
Mahasiswa1462,3.4359165674167675,92,1,Aman
Mahasiswa1463,2.1584668817277324,59,1,Bermasalah
Mahasiswa1464,3.1905549909821436,98,1,Aman
Mahasiswa1465,3.955727831519352,99,0,Aman
Mahasiswa1466,2.072563524549649,65,0,Siaga
Mahasiswa1467,3.9811896958120907,54,0,Siaga
Mahasiswa1468,2.8389110235169452,68,0,Siaga
Mahasiswa1469,3.6586888442871675,92,1,Aman
Mahasiswa1470,3.633336607367918,58,1,Siaga
Mahasiswa1471,3.07011316859832,56,0,Siaga
Mahasiswa1472,3.461270784832149,49,1,Bermasalah
Mahasiswa1473,3.825708529653031,54,0,Siaga
Mahasiswa1474,2.7440985029076317,58,0,Siaga
Mahasiswa1475,2.5971311807683635,80,1,Siaga
Mahasiswa1476,3.3943535760964827,53,1,Bermasalah
Mahasiswa1477,3.5299185662220154,53,1,Bermasalah
Mahasiswa1478,3.4860910671928242,50,1,Bermasalah
Mahasiswa1479,3.6512015155215582,73,1,Aman
Mahasiswa1480,3.076575873769463,77,1,Aman
Mahasiswa1481,3.6962088828263178,76,1,Aman
Mahasiswa1482,2.2876820870402184,66,0,Siaga
Mahasiswa1483,3.1420583542889724,60,1,Siaga
Mahasiswa1484,1.9041982935895385,61,0,Siaga
Mahasiswa1485,2.660731333668531,93,0,Aman
Mahasiswa1486,2.729946420909156,51,1,Bermasalah
Mahasiswa1487,2.8245038372557865,89,0,Siaga
Mahasiswa1488,3.4025852186273116,99,1,Aman
Mahasiswa1489,2.8150861702824024,68,0,Aman
Mahasiswa1490,2.866240525755141,99,0,Bermasalah
Mahasiswa1491,2.4809491534858346,74,0,Siaga
Mahasiswa1492,2.623720726652981,87,1,Siaga
Mahasiswa1493,2.422548526726011,71,0,Siaga
Mahasiswa1494,2.2854752023545517,88,0,Siaga
Mahasiswa1495,3.2387780207255816,62,0,Siaga
Mahasiswa1496,3.3343334933717252,94,1,Aman
Mahasiswa1497,3.428593019644664,81,0,Aman
Mahasiswa1498,2.7909045897710367,84,1,Siaga
Mahasiswa1499,2.6486260048138375,97,0,Siaga
Mahasiswa1500,3.8979384402712776,63,0,Siaga
Mahasiswa1501,3.0427596638773298,80,0,Aman
Mahasiswa1502,2.9341054516304825,94,1,Siaga
Mahasiswa1503,1.9313636991033072,93,0,Siaga
Mahasiswa1504,2.727265281891814,93,0,Siaga
Mahasiswa1505,2.81483722452446,67,0,Aman
Mahasiswa1506,2.6881961257103115,63,0,Aman
Mahasiswa1507,3.146317179899622,98,1,Aman
Mahasiswa1508,3.0336535102504505,78,0,Aman
Mahasiswa1509,3.2414079002287663,104,0,Aman
Mahasiswa1510,3.417841498862192,49,0,Siaga
Mahasiswa1511,3.7511662228835028,71,0,Aman
Mahasiswa1512,3.527828530612749,67,1,Siaga
Mahasiswa1513,3.874729836036588,53,0,Siaga
Mahasiswa1514,2.014823294188886,82,0,Siaga
Mahasiswa1515,2.37791375633933,78,1,Bermasalah
Mahasiswa1516,1.9372948946556336,102,0,Siaga
Mahasiswa1517,3.2506064864857023,91,0,Aman
Mahasiswa1518,3.769034061132513,73,0,Aman
Mahasiswa1519,2.6482514302233113,78,1,Siaga
Mahasiswa1520,3.948730920425657,49,0,Siaga
Mahasiswa1521,2.214000251312784,61,1,Bermasalah
Mahasiswa1522,3.9058646149114677,75,1,Aman
Mahasiswa1523,2.5915126735861453,95,1,Siaga
Mahasiswa1524,2.198692546440695,49,1,Bermasalah
Mahasiswa1525,3.0687923643339894,48,1,Bermasalah
Mahasiswa1526,2.3877266725042867,78,1,Bermasalah
Mahasiswa1527,2.633401124611172,69,1,Siaga
Mahasiswa1528,2.8468408523788495,60,0,Aman
Mahasiswa1529,3.7122334602643,91,0,Aman
Mahasiswa1530,3.219725466906708,70,1,Aman
Mahasiswa1531,2.6444492733562233,69,1,Siaga
Mahasiswa1532,3.3174607614983356,44,1,Bermasalah
Mahasiswa1533,3.3605160270109837,79,1,Aman
Mahasiswa1534,2.6248343827011897,76,1,Siaga
Mahasiswa1535,2.892537016456779,94,1,Siaga
Mahasiswa1536,2.272763304077661,51,0,Siaga
Mahasiswa1537,2.4938994410412105,96,0,Siaga
Mahasiswa1538,3.3083572241452264,91,1,Aman
Mahasiswa1539,2.3441709437438876,77,1,Bermasalah
Mahasiswa1540,3.05987297146995,91,1,Aman
Mahasiswa1541,3.3151314263359253,66,0,Siaga
Mahasiswa1542,2.2364470405695127,82,1,Bermasalah
Mahasiswa1543,2.9627313979624224,52,0,Siaga
Mahasiswa1544,2.6178210208455486,63,0,Aman
Mahasiswa1545,3.930517487131756,88,0,Aman
Mahasiswa1546,2.915002003049473,60,1,Siaga
Mahasiswa1547,3.528547738320804,53,1,Bermasalah
Mahasiswa1548,3.076995181350605,97,0,Aman
Mahasiswa1549,2.1556510367868795,66,0,Siaga
Mahasiswa1550,3.321076649061801,72,0,Aman
Mahasiswa1551,3.832252889685468,86,0,Aman
Mahasiswa1552,3.1186196730298987,50,1,Bermasalah
Mahasiswa1553,3.704067589485545,58,0,Siaga
Mahasiswa1554,3.6961781862353127,76,1,Aman
Mahasiswa1555,2.4621505213058152,63,0,Siaga
Mahasiswa1556,2.436465144068881,52,1,Bermasalah
Mahasiswa1557,3.2531681908746575,85,0,Aman
Mahasiswa1558,2.9078839826315965,76,1,Siaga
Mahasiswa1559,3.5534263120467084,96,1,Aman
Mahasiswa1560,3.6089303142699736,51,1,Bermasalah
Mahasiswa1561,2.650098030482601,72,0,Siaga
Mahasiswa1562,2.6538939587321826,80,1,Siaga
Mahasiswa1563,3.763268440496461,80,0,Aman
Mahasiswa1564,2.732729784652861,84,1,Siaga
Mahasiswa1565,3.6259305002512874,79,1,Aman
Mahasiswa1566,2.6692649990990427,100,0,Siaga
Mahasiswa1567,3.1007958884177564,86,1,Aman
Mahasiswa1568,2.129666811514395,99,1,Bermasalah
Mahasiswa1569,3.2279112863382102,79,0,Aman
Mahasiswa1570,3.033597897580054,80,1,Aman
Mahasiswa1571,3.2599974723051925,66,1,Siaga
Mahasiswa1572,2.358768923388889,72,1,Bermasalah
Mahasiswa1573,3.3847630127942496,53,1,Aman
Mahasiswa1574,3.629516199261968,87,0,Aman
Mahasiswa1575,2.458892368888695,92,1,Bermasalah
Mahasiswa1576,2.2611342089242963,77,1,Bermasalah
Mahasiswa1577,2.0864652983172314,84,1,Bermasalah
Mahasiswa1578,3.1804832049258667,49,1,Bermasalah
Mahasiswa1579,3.2792548350567703,86,1,Aman
Mahasiswa1580,3.135985922138281,87,1,Aman
Mahasiswa1581,2.356827551612933,72,1,Bermasalah
Mahasiswa1582,2.7033798947810035,54,1,Bermasalah
Mahasiswa1583,3.257802267828503,95,0,Aman
Mahasiswa1584,2.97008296420375,70,0,Siaga
Mahasiswa1585,4.13448577059342,78,0,Aman
Mahasiswa1586,2.322992432719924,68,0,Siaga
Mahasiswa1587,3.3416259892762605,87,1,Aman
Mahasiswa1588,2.807616976169491,77,1,Siaga
Mahasiswa1589,2.862737569115001,100,0,Siaga
Mahasiswa1590,3.3623564999921816,76,0,Aman
Mahasiswa1591,3.2936134828309767,52,0,Siaga
Mahasiswa1592,4.052650976785326,80,1,Aman
Mahasiswa1593,2.34131590861246,79,1,Bermasalah
Mahasiswa1594,2.2685974457236284,54,0,Siaga
Mahasiswa1595,3.600209443689862,93,0,Aman
Mahasiswa1596,3.102596510411658,51,0,Siaga
Mahasiswa1597,2.7157484097267246,79,0,Siaga
Mahasiswa1598,2.0687466261225578,51,0,Aman
Mahasiswa1599,2.070047942856012,97,1,Bermasalah
Mahasiswa1600,3.6123858611133115,56,0,Siaga
Mahasiswa1601,2.339155118054804,58,1,Bermasalah
Mahasiswa1602,2.596370890548096,67,0,Aman
Mahasiswa1603,2.505906532479441,57,0,Aman
Mahasiswa1604,2.73438170582592,105,1,Siaga
Mahasiswa1605,2.0195503483902733,69,0,Siaga
Mahasiswa1606,2.998846957973959,100,1,Siaga
Mahasiswa1607,2.098078925075661,87,1,Bermasalah
Mahasiswa1608,3.4231147909485338,64,0,Siaga
Mahasiswa1609,2.369329491119529,82,0,Siaga
Mahasiswa1610,3.002942466147612,53,1,Bermasalah
Mahasiswa1611,3.9035206771050115,87,1,Aman
Mahasiswa1612,3.320899809690123,74,0,Aman
Mahasiswa1613,3.1321324484974205,89,1,Aman
Mahasiswa1614,2.49880395651583,63,0,Siaga
Mahasiswa1615,2.7854252744177947,95,1,Siaga
Mahasiswa1616,3.4690841166987894,49,0,Aman
Mahasiswa1617,3.7884442257278725,73,1,Aman
Mahasiswa1618,3.253146707307172,84,1,Aman
Mahasiswa1619,3.165143392041601,51,0,Siaga
Mahasiswa1620,3.5257398658323105,73,1,Aman
Mahasiswa1621,2.862561751518714,89,1,Siaga
Mahasiswa1622,2.089734738896205,82,1,Bermasalah
Mahasiswa1623,3.0648555256513053,57,1,Siaga
Mahasiswa1624,3.9262923737053725,76,1,Aman
Mahasiswa1625,2.4703237378615106,97,1,Bermasalah
Mahasiswa1626,3.302905565927211,66,1,Siaga
Mahasiswa1627,2.5019494270949543,69,0,Aman
Mahasiswa1628,2.9934881617114737,98,1,Siaga
Mahasiswa1629,2.108590178043751,57,1,Bermasalah
Mahasiswa1630,2.9826013343506914,61,0,Aman
Mahasiswa1631,3.6045202955912536,93,1,Aman
Mahasiswa1632,2.7802840421542294,96,1,Siaga
Mahasiswa1633,3.198243708152622,91,0,Aman
Mahasiswa1634,3.5443048237722534,77,1,Aman
Mahasiswa1635,3.9366544981592373,97,1,Aman
Mahasiswa1636,2.4734383477672965,84,0,Siaga
Mahasiswa1637,2.69126254699887,71,0,Siaga
Mahasiswa1638,2.350663820573379,96,1,Bermasalah
Mahasiswa1639,3.9134862784176034,93,1,Aman
Mahasiswa1640,4.0334544206878125,92,0,Aman
Mahasiswa1641,3.2343984068029448,60,1,Bermasalah
Mahasiswa1642,3.744476331388399,89,0,Aman
Mahasiswa1643,3.1780166250210615,103,0,Aman
Mahasiswa1644,3.2536505110178577,69,0,Siaga
Mahasiswa1645,2.254792613669535,101,1,Bermasalah
Mahasiswa1646,3.6583128705238233,58,0,Siaga
Mahasiswa1647,2.2799768354499013,81,0,Siaga
Mahasiswa1648,3.6266165433536286,101,0,Aman
Mahasiswa1649,3.3935939795230605,63,1,Siaga
Mahasiswa1650,3.4091760429138036,87,1,Aman
Mahasiswa1651,2.1546630795057555,95,1,Bermasalah
Mahasiswa1652,2.70082005464742,49,0,Siaga
Mahasiswa1653,2.576661646393527,73,1,Siaga
Mahasiswa1654,2.666142905446814,70,1,Siaga
Mahasiswa1655,1.977603336632918,87,0,Siaga
Mahasiswa1656,3.8243941362616525,63,0,Siaga
Mahasiswa1657,3.0771699943193576,73,1,Aman
Mahasiswa1658,2.5797557245970455,63,1,Siaga
Mahasiswa1659,2.8558186698463595,95,0,Siaga
Mahasiswa1660,3.0929727221111554,67,1,Siaga
Mahasiswa1661,3.213541586905344,55,0,Siaga
Mahasiswa1662,3.0096856764773494,49,0,Siaga
Mahasiswa1663,3.8128617651284253,70,1,Aman
Mahasiswa1664,3.0063654425024318,51,1,Bermasalah
Mahasiswa1665,3.9014866536117854,66,1,Siaga
Mahasiswa1666,3.714869771364797,84,1,Aman
Mahasiswa1667,2.4621022623478517,73,0,Siaga
Mahasiswa1668,3.8821590356452815,68,1,Siaga
Mahasiswa1669,2.27848698917143,81,1,Bermasalah
Mahasiswa1670,3.6782741779172365,73,1,Aman
Mahasiswa1671,2.584056918728516,63,0,Aman
Mahasiswa1672,3.8196356567296794,67,1,Siaga
Mahasiswa1673,3.6690118956486555,95,1,Aman
Mahasiswa1674,3.5022668839348463,81,0,Aman
Mahasiswa1675,3.4696156898286232,73,0,Aman
Mahasiswa1676,2.6527124392433343,66,0,Aman
Mahasiswa1677,2.139581073380019,65,0,Siaga
Mahasiswa1678,2.637763479131782,66,0,Aman
Mahasiswa1679,2.3948528114922456,98,1,Bermasalah
Mahasiswa1680,3.2459413647250406,63,0,Siaga
Mahasiswa1681,2.7061815889273926,68,0,Aman
Mahasiswa1682,3.9750702942871357,78,0,Aman
Mahasiswa1683,3.3705018628601686,71,0,Aman
Mahasiswa1684,3.8231296059154074,78,0,Aman
Mahasiswa1685,2.128581712893643,69,0,Siaga
Mahasiswa1686,3.7187815789389402,90,0,Aman
Mahasiswa1687,3.8178808515223666,64,0,Siaga
Mahasiswa1688,3.017498806233968,69,1,Siaga
Mahasiswa1689,3.2340727525953166,71,1,Aman
Mahasiswa1690,3.494364977532329,94,1,Aman
Mahasiswa1691,2.3055870356597397,77,0,Aman
Mahasiswa1692,2.8934870674084805,90,0,Siaga
Mahasiswa1693,2.896112213785277,92,0,Siaga
Mahasiswa1694,2.3386684024844513,72,1,Bermasalah
Mahasiswa1695,2.826845664362577,59,0,Aman
Mahasiswa1696,2.105305005123436,80,0,Bermasalah
Mahasiswa1697,1.9859402670295312,76,0,Siaga
Mahasiswa1698,2.1625010716467226,69,1,Bermasalah
Mahasiswa1699,3.962121981552414,63,1,Siaga
Mahasiswa1700,2.9950797493372106,75,0,Siaga
Mahasiswa1701,4.116510629203095,54,1,Bermasalah
Mahasiswa1702,2.7342314985509195,84,0,Siaga
Mahasiswa1703,2.650998278091769,86,0,Siaga
Mahasiswa1704,3.168969196401867,83,1,Aman
Mahasiswa1705,2.9389323531922016,62,1,Siaga
Mahasiswa1706,2.2288967397726656,74,1,Bermasalah
Mahasiswa1707,3.1848042646842227,46,1,Bermasalah
Mahasiswa1708,2.293899446162429,61,0,Siaga
Mahasiswa1709,3.316180920687418,57,0,Siaga
Mahasiswa1710,3.451016908873801,67,1,Siaga
Mahasiswa1711,2.260164707209479,68,1,Bermasalah
Mahasiswa1712,2.008793103459701,58,0,Siaga
Mahasiswa1713,3.315706229081978,80,0,Aman
Mahasiswa1714,2.8215243631723865,66,0,Aman
Mahasiswa1715,2.1049619067610474,76,0,Siaga
Mahasiswa1716,4.149644958423208,83,1,Aman
Mahasiswa1717,2.18287449121603,98,1,Bermasalah
Mahasiswa1718,3.4205789981877817,67,1,Siaga
Mahasiswa1719,3.9273458843967144,58,0,Siaga
Mahasiswa1720,2.4200436367062554,61,0,Siaga
Mahasiswa1721,2.4250634971251888,88,1,Bermasalah
Mahasiswa1722,2.2628437329206967,61,1,Bermasalah
Mahasiswa1723,2.396290225943089,92,1,Bermasalah
Mahasiswa1724,2.134737657231569,56,0,Siaga
Mahasiswa1725,3.298501080211101,86,1,Aman
Mahasiswa1726,2.0699571953423788,104,0,Siaga
Mahasiswa1727,3.0751353223280877,69,1,Siaga
Mahasiswa1728,3.982649219526529,98,1,Aman
Mahasiswa1729,3.620253998311671,94,1,Aman
Mahasiswa1730,3.361786192594545,84,0,Aman
Mahasiswa1731,2.5428611325945547,102,0,Siaga
Mahasiswa1732,3.434211625172012,67,0,Siaga
Mahasiswa1733,2.986952168686195,80,0,Siaga
Mahasiswa1734,2.861086587442,88,0,Siaga
Mahasiswa1735,2.2333003939401226,52,0,Bermasalah
Mahasiswa1736,3.7855503438310296,71,1,Aman
Mahasiswa1737,2.944028497149958,75,0,Siaga
Mahasiswa1738,2.432628547650418,68,1,Bermasalah
Mahasiswa1739,2.6602069686925214,72,0,Siaga
Mahasiswa1740,2.715968037313097,57,1,Siaga
Mahasiswa1741,3.90539297022432,55,1,Siaga
Mahasiswa1742,3.418830327162749,77,0,Aman
Mahasiswa1743,3.6085310311498784,89,1,Aman
Mahasiswa1744,1.8612983978049749,54,0,Aman
Mahasiswa1745,2.804346724369055,69,0,Siaga
Mahasiswa1746,2.949968364872403,54,0,Siaga
Mahasiswa1747,2.085666060638897,89,0,Siaga
Mahasiswa1748,2.2473810033908745,83,1,Aman
Mahasiswa1749,3.5371937075521034,49,0,Siaga
Mahasiswa1750,2.1592452659212085,81,1,Bermasalah
Mahasiswa1751,3.1030548340246757,54,1,Bermasalah
Mahasiswa1752,2.3267708243506586,91,1,Bermasalah
Mahasiswa1753,1.9386932796952285,81,0,Siaga
Mahasiswa1754,2.4550401541597564,96,1,Bermasalah
Mahasiswa1755,3.846514562859788,65,0,Siaga
Mahasiswa1756,3.555520779092444,99,1,Aman
Mahasiswa1757,3.799815711787735,73,0,Aman
Mahasiswa1758,2.792391042682852,65,0,Aman
Mahasiswa1759,2.3212681025979434,57,0,Siaga
Mahasiswa1760,2.966314108664993,99,0,Siaga
Mahasiswa1761,2.8908865803591235,82,1,Siaga
Mahasiswa1762,3.7640032736286106,70,1,Bermasalah
Mahasiswa1763,2.1346707513168846,75,0,Siaga
Mahasiswa1764,2.893965684069003,79,1,Siaga
Mahasiswa1765,2.322721138254711,89,0,Siaga
Mahasiswa1766,2.761145236052835,78,0,Siaga
Mahasiswa1767,3.357782628266952,62,1,Siaga
Mahasiswa1768,2.9370214755357895,63,0,Aman
Mahasiswa1769,2.578527110794806,94,0,Siaga
Mahasiswa1770,2.7496324567718515,84,0,Aman
Mahasiswa1771,2.922314005265781,99,0,Siaga
Mahasiswa1772,3.484570623498607,73,0,Aman
Mahasiswa1773,3.7384701944979453,90,1,Aman
Mahasiswa1774,3.7698466961771118,78,1,Aman
Mahasiswa1775,3.581514633648739,71,1,Aman
Mahasiswa1776,2.7363832163843402,81,0,Siaga
Mahasiswa1777,3.266555025196038,66,0,Siaga
Mahasiswa1778,2.8129390714555456,98,0,Siaga
Mahasiswa1779,2.5595958687375204,64,0,Aman
Mahasiswa1780,3.8029522307841193,87,0,Aman
Mahasiswa1781,1.9275337167037572,72,0,Siaga
Mahasiswa1782,3.7866455105292522,56,1,Siaga
Mahasiswa1783,2.951268011481421,73,0,Siaga
Mahasiswa1784,3.2641973145536762,63,1,Siaga
Mahasiswa1785,3.071028637723857,71,0,Aman
Mahasiswa1786,3.84034448234395,89,1,Aman
Mahasiswa1787,3.425272999443479,68,0,Siaga
Mahasiswa1788,3.2395333446370738,67,1,Siaga
Mahasiswa1789,2.0301934757919535,81,1,Bermasalah
Mahasiswa1790,2.9855033192539797,71,0,Siaga
Mahasiswa1791,2.4773293083996424,84,0,Siaga
Mahasiswa1792,3.565863791529027,97,1,Aman
Mahasiswa1793,3.0884465034637816,57,0,Siaga
Mahasiswa1794,3.3960968167701444,80,0,Aman
Mahasiswa1795,2.0172320899856717,105,0,Siaga
Mahasiswa1796,2.1495269140260294,99,1,Bermasalah
Mahasiswa1797,3.424854502557513,88,0,Aman
Mahasiswa1798,2.199126103603791,87,1,Bermasalah
Mahasiswa1799,2.2934053449572076,78,1,Bermasalah
Mahasiswa1800,2.1360507641490876,76,0,Aman
Mahasiswa1801,3.771064361019356,67,1,Siaga
Mahasiswa1802,3.497416215808119,55,0,Siaga
Mahasiswa1803,2.780179151520918,63,0,Aman
Mahasiswa1804,2.654957195589774,77,1,Siaga
Mahasiswa1805,2.636483083152957,91,1,Siaga
Mahasiswa1806,3.8407179839392,85,1,Aman
Mahasiswa1807,3.195032765907717,90,1,Aman
Mahasiswa1808,2.262072291068331,66,1,Bermasalah
Mahasiswa1809,2.3715781787943264,79,0,Siaga
Mahasiswa1810,2.40847160492318,99,1,Bermasalah
Mahasiswa1811,3.236985954332259,89,0,Aman
Mahasiswa1812,3.5021624878787727,68,0,Siaga
Mahasiswa1813,2.637822223951577,93,1,Siaga
Mahasiswa1814,2.040103706573052,53,1,Bermasalah
Mahasiswa1815,2.1308829494998247,69,1,Bermasalah
Mahasiswa1816,3.9922833598787326,62,1,Siaga
Mahasiswa1817,2.6181413539778,54,1,Bermasalah
Mahasiswa1818,3.641490174239946,71,0,Aman
Mahasiswa1819,3.3784740266150637,104,0,Aman
Mahasiswa1820,2.794579585306328,91,0,Siaga
Mahasiswa1821,2.4405477969289415,75,1,Bermasalah
Mahasiswa1822,2.264183934547426,77,1,Bermasalah
Mahasiswa1823,3.278938991742662,96,0,Aman
Mahasiswa1824,3.554784625062722,62,1,Siaga
Mahasiswa1825,3.2877476588500327,78,1,Bermasalah
Mahasiswa1826,3.1802669785810407,53,1,Bermasalah
Mahasiswa1827,2.2355140648987772,58,0,Siaga
Mahasiswa1828,3.7862222607254257,79,1,Aman
Mahasiswa1829,3.5984304984832063,68,0,Siaga
Mahasiswa1830,2.5167746300574056,86,1,Siaga
Mahasiswa1831,3.928843512069094,70,1,Aman
Mahasiswa1832,3.2440148002461764,98,0,Aman
Mahasiswa1833,3.23178915356874,65,1,Siaga
Mahasiswa1834,3.4849337144979295,62,1,Aman
Mahasiswa1835,3.4322055427079947,85,1,Aman
Mahasiswa1836,3.2164526566053877,63,0,Aman
Mahasiswa1837,2.3458414597524166,81,1,Bermasalah
Mahasiswa1838,2.4024923697855036,59,1,Bermasalah
Mahasiswa1839,3.9749099958202994,94,1,Aman
Mahasiswa1840,2.501354222752158,64,1,Siaga
Mahasiswa1841,2.875951655828029,53,1,Bermasalah
